<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AAPL,30,20200122,200000,318.1000000,318.6700000,318.1000000,318.4900000,74059
US1.AAPL,30,20200122,203000,318.5400000,318.7500000,318.1600000,318.5300000,91055
US1.AAPL,30,20200122,210000,318.5300000,319.7500000,318.4600000,319.6500000,161696
US1.AAPL,30,20200122,213000,319.6500000,319.6500000,319.2200000,319.3900000,103904
US1.AAPL,30,20200122,220000,319.3800000,319.8900000,319.0500000,319.0700000,123340
US1.AAPL,30,20200122,223000,319.0900000,319.7100000,319.0900000,319.3300000,81693
US1.AAPL,30,20200122,230000,319.2800000,319.9900000,319.0000000,319.8900000,131425
US1.AAPL,30,20200122,233000,319.9000000,319.9000000,317.6600000,318.3400000,296120
US1.AAPL,30,20200123,000000,318.3900000,318.9700000,317.5700000,317.7200000,340138
US1.AAPL,30,20200123,180000,317.8500000,318.4800000,315.7100000,317.1300000,341658
US1.AAPL,30,20200123,183000,317.0700000,317.6600000,316.2900000,317.5800000,182108
US1.AAPL,30,20200123,190000,317.6400000,318.1100000,316.6400000,317.3800000,192083
US1.AAPL,30,20200123,193000,317.3500000,317.7400000,316.9200000,316.9800000,106898
US1.AAPL,30,20200123,200000,317.0700000,317.9000000,317.0000000,317.5100000,120103
US1.AAPL,30,20200123,203000,317.5000000,317.9500000,317.2900000,317.9200000,64936
US1.AAPL,30,20200123,210000,317.9000000,318.1900000,317.6900000,317.7100000,77793
US1.AAPL,30,20200123,213000,317.7300000,318.4000000,317.4100000,318.0500000,80251
US1.AAPL,30,20200123,220000,318.1200000,318.8700000,318.1200000,318.7400000,96143
US1.AAPL,30,20200123,223000,318.7400000,319.0600000,318.6400000,318.8900000,107431
US1.AAPL,30,20200123,230000,318.9000000,319.2500000,318.5800000,319.2200000,125039
US1.AAPL,30,20200123,233000,319.2200000,319.4900000,318.6600000,319.2000000,152008
US1.AAPL,30,20200124,000000,319.2000000,319.5600000,318.9400000,319.2200000,248788
US1.AAPL,30,20200124,180000,320.3800000,322.6300000,319.8800000,322.5900000,300031
US1.AAPL,30,20200124,183000,322.6200000,322.6200000,321.0100000,321.1000000,219378
US1.AAPL,30,20200124,190000,321.0800000,322.2900000,321.0600000,322.2600000,202075
US1.AAPL,30,20200124,193000,322.2300000,323.3300000,321.7500000,322.4300000,297669
US1.AAPL,30,20200124,200000,322.3800000,322.6600000,321.8450000,322.0100000,136468
US1.AAPL,30,20200124,203000,321.9500000,321.9850000,319.3400000,320.1000000,331691
US1.AAPL,30,20200124,210000,320.0400000,321.3850000,319.9400000,321.1500000,161499
US1.AAPL,30,20200124,213000,321.1300000,321.1500000,320.0800000,320.1800000,107824
US1.AAPL,30,20200124,220000,320.1100000,320.4550000,319.0600000,319.8500000,152158
US1.AAPL,30,20200124,223000,319.8100000,320.1400000,317.9000000,318.7500000,233429
US1.AAPL,30,20200124,230000,318.8400000,320.2500000,318.8400000,320.2000000,187367
US1.AAPL,30,20200124,233000,320.1600000,320.3600000,319.6500000,319.6500000,165334
US1.AAPL,30,20200125,000000,319.6600000,319.6800000,317.5200000,318.2900000,358580
US1.AAPL,30,20200127,180000,309.9100000,311.7700000,305.9600000,311.4500000,723482
US1.AAPL,30,20200127,183000,311.4700000,311.7500000,309.7000000,311.1500000,318568
US1.AAPL,30,20200127,190000,311.1200000,311.1900000,308.8900000,309.4500000,223224
US1.AAPL,30,20200127,193000,309.4000000,310.0200000,307.5400000,308.3500000,198126
US1.AAPL,30,20200127,200000,308.3100000,309.6500000,307.8700000,309.3900000,142008
US1.AAPL,30,20200127,203000,309.3500000,311.0800000,309.1100000,310.7400000,189863
US1.AAPL,30,20200127,210000,310.6700000,311.5700000,310.5300000,311.1700000,151355
US1.AAPL,30,20200127,213000,311.1600000,311.6000000,310.5300000,311.1500000,115551
US1.AAPL,30,20200127,220000,311.1400000,311.2800000,310.1000000,310.1800000,100882
US1.AAPL,30,20200127,223000,310.2900000,311.1500000,309.9100000,310.9600000,86895
US1.AAPL,30,20200127,230000,310.9400000,311.2000000,308.9400000,309.4600000,186575
US1.AAPL,30,20200127,233000,309.4700000,309.7900000,308.6400000,309.3000000,184982
US1.AAPL,30,20200128,000000,309.2000000,309.7800000,308.3600000,308.8400000,270720
US1.AAPL,30,20200128,180000,312.4700000,314.0100000,312.2300000,312.9800000,291408
US1.AAPL,30,20200128,183000,312.9900000,313.7000000,312.4400000,313.5900000,158441
US1.AAPL,30,20200128,190000,313.6500000,315.8400000,313.6500000,315.8400000,231134
US1.AAPL,30,20200128,193000,315.8300000,316.2200000,315.0100000,315.9500000,149065
US1.AAPL,30,20200128,200000,315.9200000,316.7450000,315.6200000,316.5700000,106244
US1.AAPL,30,20200128,203000,316.5600000,316.9400000,316.3300000,316.8100000,90379
US1.AAPL,30,20200128,210000,316.7800000,317.1700000,316.0300000,316.7000000,108711
US1.AAPL,30,20200128,213000,316.7100000,316.7400000,316.1200000,316.5600000,58155
US1.AAPL,30,20200128,220000,316.5900000,316.9300000,316.1400000,316.8400000,62692
US1.AAPL,30,20200128,223000,316.8700000,317.6700000,316.8400000,317.1500000,91008
US1.AAPL,30,20200128,230000,317.1500000,318.3700000,317.0300000,318.3200000,99650
US1.AAPL,30,20200128,233000,318.3200000,318.3800000,317.6500000,318.0000000,137424
US1.AAPL,30,20200129,000000,318.0000000,318.0400000,316.9200000,317.6900000,322703
US1.AAPL,30,20200129,180000,324.5300000,327.2250000,322.6700000,323.3600000,844537
US1.AAPL,30,20200129,183000,323.2800000,324.7600000,321.4100000,324.2300000,564951
US1.AAPL,30,20200129,190000,324.3100000,325.5000000,324.2000000,325.3400000,393200
US1.AAPL,30,20200129,193000,325.4000000,327.0000000,325.2500000,326.8500000,403834
US1.AAPL,30,20200129,200000,326.8600000,327.7900000,326.2000000,327.2000000,386077
US1.AAPL,30,20200129,203000,327.1600000,327.6300000,326.5600000,326.7300000,249518
US1.AAPL,30,20200129,210000,326.7500000,327.0000000,326.1300000,326.3300000,208037
US1.AAPL,30,20200129,213000,326.3200000,326.8100000,325.4600000,326.7800000,166621
US1.AAPL,30,20200129,220000,326.8000000,326.9100000,326.2100000,326.6700000,141686
US1.AAPL,30,20200129,223000,326.6000000,327.8200000,326.4000000,326.8000000,259556
US1.AAPL,30,20200129,230000,326.8000000,327.3800000,326.3000000,327.0400000,186695
US1.AAPL,30,20200129,233000,327.0600000,327.5400000,326.2200000,327.2200000,316837
US1.AAPL,30,20200130,000000,327.2200000,327.2700000,324.0800000,324.3000000,564868
US1.AAPL,30,20200130,180000,320.7400000,324.0300000,320.1800000,322.4000000,290605
US1.AAPL,30,20200130,183000,322.3900000,323.7300000,322.0700000,322.6300000,200520
US1.AAPL,30,20200130,190000,322.6200000,322.6200000,318.8100000,318.9500000,274745
US1.AAPL,30,20200130,193000,318.9700000,321.6400000,318.7800000,321.5300000,172798
US1.AAPL,30,20200130,200000,321.5400000,322.4900000,320.9400000,321.9000000,125649
US1.AAPL,30,20200130,203000,321.9500000,322.1000000,320.8300000,320.9000000,90597
US1.AAPL,30,20200130,210000,320.8400000,321.1600000,319.9100000,320.3400000,122933
US1.AAPL,30,20200130,213000,320.4700000,320.6300000,319.3100000,319.8700000,93889
US1.AAPL,30,20200130,220000,319.8700000,320.4200000,319.6600000,319.9700000,64585
US1.AAPL,30,20200130,223000,320.0300000,321.2400000,319.7800000,320.6000000,95396
US1.AAPL,30,20200130,230000,320.6000000,321.8400000,319.5900000,320.9600000,138149
US1.AAPL,30,20200130,233000,321.0400000,322.3200000,320.6500000,321.8500000,148770
US1.AAPL,30,20200131,000000,321.8100000,323.9600000,321.5800000,323.9100000,283225
US1.AAPL,30,20200131,180000,321.0050000,322.6300000,317.0500000,318.4200000,402464
US1.AAPL,30,20200131,183000,318.3600000,318.4400000,315.0900000,315.6100000,464973
US1.AAPL,30,20200131,190000,315.6400000,316.9300000,315.3900000,315.8200000,361680
US1.AAPL,30,20200131,193000,315.8000000,317.1800000,315.0800000,315.5600000,317171
US1.AAPL,30,20200131,200000,315.5300000,316.8000000,314.5000000,316.7900000,221416
US1.AAPL,30,20200131,203000,316.6800000,316.9000000,315.6700000,316.1300000,113289
US1.AAPL,30,20200131,210000,316.1200000,316.1200000,314.2100000,314.8200000,182013
US1.AAPL,30,20200131,213000,314.8500000,315.2900000,313.0000000,313.1900000,158546
US1.AAPL,30,20200131,220000,313.1400000,313.2200000,310.0600000,312.5700000,217588
US1.AAPL,30,20200131,223000,312.6300000,313.7400000,311.4000000,311.5700000,186189
US1.AAPL,30,20200131,230000,311.5100000,313.0000000,311.5100000,312.2000000,157853
US1.AAPL,30,20200131,233000,312.2200000,312.5400000,310.4000000,310.9000000,190959
US1.AAPL,30,20200201,000000,310.8000000,311.0000000,308.3300000,309.1300000,397928
US1.AAPL,30,20200203,180000,303.9300000,310.9900000,302.2600000,310.7000000,537643
US1.AAPL,30,20200203,183000,310.8000000,312.9100000,310.7200000,312.3900000,301651
US1.AAPL,30,20200203,190000,312.4600000,313.2500000,311.2800000,312.3100000,233697
US1.AAPL,30,20200203,193000,312.3600000,313.4500000,311.7000000,312.7800000,201345
US1.AAPL,30,20200203,200000,312.7900000,313.4800000,311.6300000,311.9300000,201026
US1.AAPL,30,20200203,203000,311.9300000,312.0900000,310.4600000,310.9200000,209434
US1.AAPL,30,20200203,210000,310.9600000,311.2000000,308.6600000,308.6900000,264214
US1.AAPL,30,20200203,213000,308.7300000,309.0100000,306.1400000,306.8700000,306841
US1.AAPL,30,20200203,220000,306.8000000,308.3000000,306.6400000,307.8100000,175350
US1.AAPL,30,20200203,223000,307.7800000,308.2300000,306.7200000,307.3400000,201063
US1.AAPL,30,20200203,230000,307.3600000,307.9600000,306.9400000,307.0900000,158679
US1.AAPL,30,20200203,233000,307.0900000,308.9000000,307.0400000,308.8900000,220409
US1.AAPL,30,20200204,000000,308.8800000,309.3000000,307.3600000,308.5600000,318300
US1.AAPL,30,20200204,180000,315.4900000,316.8200000,313.6500000,314.3700000,411311
US1.AAPL,30,20200204,183000,314.5900000,316.3800000,313.8200000,316.2400000,215293
US1.AAPL,30,20200204,190000,316.2700000,317.5100000,316.1200000,317.4800000,224951
US1.AAPL,30,20200204,193000,317.5100000,318.3200000,317.1600000,318.1000000,99955
US1.AAPL,30,20200204,200000,318.1000000,319.5200000,317.9500000,318.3800000,190169
US1.AAPL,30,20200204,203000,318.3600000,318.4300000,317.4300000,317.7900000,111068
US1.AAPL,30,20200204,210000,317.6200000,318.5100000,317.3700000,318.3500000,79184
US1.AAPL,30,20200204,213000,318.3600000,318.6400000,317.8300000,318.3200000,87088
US1.AAPL,30,20200204,220000,318.2800000,319.3900000,318.2750000,319.2300000,78699
US1.AAPL,30,20200204,223000,319.2800000,319.6300000,318.9000000,318.9000000,95088
US1.AAPL,30,20200204,230000,318.8800000,319.3500000,318.6200000,318.8900000,96652
US1.AAPL,30,20200204,233000,318.8100000,319.1300000,318.3300000,318.5700000,150279
US1.AAPL,30,20200205,000000,318.5500000,319.1100000,317.4300000,318.9200000,257907
US1.AAPL,30,20200205,180000,323.6100000,324.7300000,320.9200000,323.0000000,405907
US1.AAPL,30,20200205,183000,322.8800000,323.4800000,320.0600000,320.7300000,286085
US1.AAPL,30,20200205,190000,320.6100000,321.1700000,318.9600000,320.7600000,276871
US1.AAPL,30,20200205,193000,320.7400000,321.5800000,320.3000000,320.9600000,184257
US1.AAPL,30,20200205,200000,320.9200000,321.3900000,319.7500000,321.3700000,138628
US1.AAPL,30,20200205,203000,321.3000000,321.9900000,320.9000000,321.3600000,105939
US1.AAPL,30,20200205,210000,321.3500000,321.7200000,321.0000000,321.3000000,56603
US1.AAPL,30,20200205,213000,321.4100000,321.4100000,319.9800000,320.1800000,101025
US1.AAPL,30,20200205,220000,320.2600000,320.9100000,320.0400000,320.6100000,62241
US1.AAPL,30,20200205,223000,320.6200000,321.1300000,320.0800000,320.7600000,68425
US1.AAPL,30,20200205,230000,320.7600000,321.5100000,320.6200000,321.3300000,110197
US1.AAPL,30,20200205,233000,321.2700000,322.4400000,321.2700000,322.1700000,136658
US1.AAPL,30,20200206,000000,322.1800000,322.2400000,320.5400000,321.4300000,262564
US1.AAPL,30,20200206,180000,322.7400000,323.6500000,320.3500000,322.3600000,178516
US1.AAPL,30,20200206,183000,322.3700000,322.4900000,320.4000000,320.5200000,163712
US1.AAPL,30,20200206,190000,320.5200000,322.1700000,320.3900000,321.6700000,147046
US1.AAPL,30,20200206,193000,321.6700000,322.6200000,321.3500000,322.5000000,143568
US1.AAPL,30,20200206,200000,322.5100000,322.8500000,321.6300000,321.6300000,133681
US1.AAPL,30,20200206,203000,321.5700000,323.0700000,321.5400000,323.0500000,91520
US1.AAPL,30,20200206,210000,323.0600000,323.5800000,322.7500000,323.4700000,120528
US1.AAPL,30,20200206,213000,323.5000000,324.0000000,323.3700000,323.6900000,137756
US1.AAPL,30,20200206,220000,323.7000000,324.6900000,323.6600000,324.5800000,108782
US1.AAPL,30,20200206,223000,324.5900000,324.9800000,324.0300000,324.6300000,130837
US1.AAPL,30,20200206,230000,324.6400000,325.0000000,324.5100000,324.5200000,122468
US1.AAPL,30,20200206,233000,324.5400000,324.6800000,323.9400000,324.1500000,149104
US1.AAPL,30,20200207,000000,324.1400000,325.2100000,324.1300000,325.2000000,254690
US1.AAPL,30,20200207,180000,322.2600000,322.6600000,320.6500000,321.2300000,342497
US1.AAPL,30,20200207,183000,321.1500000,322.4600000,320.4700000,322.2300000,236192
US1.AAPL,30,20200207,190000,322.2500000,323.2700000,322.2500000,322.3900000,161705
US1.AAPL,30,20200207,193000,322.3800000,323.1200000,321.7600000,322.9700000,137669
US1.AAPL,30,20200207,200000,322.9500000,323.3300000,322.4200000,322.8400000,102791
US1.AAPL,30,20200207,203000,322.8600000,323.4000000,322.7300000,323.2300000,78115
US1.AAPL,30,20200207,210000,323.2300000,323.2500000,322.5700000,322.6000000,67200
US1.AAPL,30,20200207,213000,322.5600000,322.7500000,321.8900000,322.2400000,89648
US1.AAPL,30,20200207,220000,322.2500000,322.4200000,320.7300000,320.7800000,122517
US1.AAPL,30,20200207,223000,320.7300000,321.0100000,318.3400000,319.6100000,254147
US1.AAPL,30,20200207,230000,319.6700000,320.0700000,319.0500000,319.5700000,143993
US1.AAPL,30,20200207,233000,319.5900000,319.8400000,318.0900000,318.3100000,210877
US1.AAPL,30,20200208,000000,318.3100000,320.0000000,318.1300000,319.9300000,370861
US1.AAPL,30,20200210,180000,314.2000000,318.9400000,313.9100000,318.2900000,379857
US1.AAPL,30,20200210,183000,318.2500000,318.5800000,316.5900000,318.2300000,188518
US1.AAPL,30,20200210,190000,318.2800000,320.0600000,317.9600000,318.9700000,186205
US1.AAPL,30,20200210,193000,318.9350000,320.2200000,318.9350000,319.8500000,128693
US1.AAPL,30,20200210,200000,319.8400000,320.0900000,318.8100000,318.9000000,128094
US1.AAPL,30,20200210,203000,318.8700000,319.2800000,318.1500000,319.2300000,83989
US1.AAPL,30,20200210,210000,319.2100000,319.4600000,318.7600000,319.3700000,65734
US1.AAPL,30,20200210,213000,319.4400000,320.0000000,319.3000000,319.6900000,61644
US1.AAPL,30,20200210,220000,319.6300000,319.9300000,319.2500000,319.3800000,75915
US1.AAPL,30,20200210,223000,319.3300000,319.9500000,319.0300000,319.8400000,69547
US1.AAPL,30,20200210,230000,319.8900000,320.7700000,319.4500000,320.6400000,87131
US1.AAPL,30,20200210,233000,320.6500000,321.3200000,320.5700000,321.2900000,127098
US1.AAPL,30,20200211,000000,321.2700000,321.4100000,320.5600000,321.3200000,259826
US1.AAPL,30,20200211,180000,323.5200000,323.8900000,321.5700000,321.7500000,254546
US1.AAPL,30,20200211,183000,321.7800000,322.4900000,321.6200000,322.2000000,141242
US1.AAPL,30,20200211,190000,322.2000000,323.2700000,322.0600000,322.8800000,162830
US1.AAPL,30,20200211,193000,322.8100000,323.0600000,322.3600000,322.4700000,92293
US1.AAPL,30,20200211,200000,322.4850000,322.6300000,321.0300000,321.9600000,156309
US1.AAPL,30,20200211,203000,321.9600000,322.3800000,321.6300000,322.0500000,80257
US1.AAPL,30,20200211,210000,322.0500000,322.7800000,321.6100000,322.7000000,79814
US1.AAPL,30,20200211,213000,322.7000000,323.0000000,322.1600000,322.4200000,60831
US1.AAPL,30,20200211,220000,322.4100000,322.6500000,321.4700000,321.7800000,64092
US1.AAPL,30,20200211,223000,321.8100000,321.8400000,320.1700000,320.6800000,162010
US1.AAPL,30,20200211,230000,320.5700000,321.2400000,320.4100000,320.7000000,88035
US1.AAPL,30,20200211,233000,320.7200000,320.9900000,318.7300000,319.1400000,206460
US1.AAPL,30,20200212,000000,319.2200000,319.7200000,318.7600000,319.4700000,270517
US1.AAPL,30,20200212,180000,321.5900000,323.8900000,321.5300000,323.4300000,289542
US1.AAPL,30,20200212,183000,323.4900000,323.6500000,322.3200000,322.3300000,210975
US1.AAPL,30,20200212,190000,322.3300000,323.4900000,322.3000000,323.2600000,162109
US1.AAPL,30,20200212,193000,323.2700000,324.6400000,323.1800000,324.1800000,233643
US1.AAPL,30,20200212,200000,324.2000000,324.5800000,323.7200000,324.3400000,124962
US1.AAPL,30,20200212,203000,324.3800000,324.8100000,324.0100000,324.8100000,116421
US1.AAPL,30,20200212,210000,324.7800000,325.3900000,324.5600000,325.2900000,169399
US1.AAPL,30,20200212,213000,325.2900000,325.3400000,324.6400000,325.1200000,152895
US1.AAPL,30,20200212,220000,325.1000000,325.2600000,324.8100000,325.1500000,72750
US1.AAPL,30,20200212,223000,325.1200000,325.3400000,324.7500000,324.9700000,96355
US1.AAPL,30,20200212,230000,324.9600000,325.5300000,324.8800000,325.2800000,119278
US1.AAPL,30,20200212,233000,325.2800000,325.4600000,324.8800000,325.3900000,141132
US1.AAPL,30,20200213,000000,325.3900000,327.2100000,325.2000000,327.1900000,409721
US1.AAPL,30,20200213,180000,324.2900000,325.9500000,323.3500000,324.5900000,304383
US1.AAPL,30,20200213,183000,324.6400000,325.2500000,323.6100000,323.9900000,197392
US1.AAPL,30,20200213,190000,323.9200000,325.4800000,323.5500000,325.3300000,207905
US1.AAPL,30,20200213,193000,325.3400000,325.7300000,325.0100000,325.3100000,110089
US1.AAPL,30,20200213,200000,325.3500000,325.5900000,324.7600000,325.0300000,88224
US1.AAPL,30,20200213,203000,324.9700000,326.2000000,324.9300000,325.5800000,111437
US1.AAPL,30,20200213,210000,325.7000000,325.8000000,324.3900000,324.6200000,78715
US1.AAPL,30,20200213,213000,324.6500000,325.3800000,324.4300000,325.2700000,80750
US1.AAPL,30,20200213,220000,325.2300000,326.0600000,325.0300000,325.7500000,84028
US1.AAPL,30,20200213,223000,325.7300000,326.1500000,325.1500000,325.5100000,95827
US1.AAPL,30,20200213,230000,325.5800000,326.1800000,325.5100000,326.0300000,79028
US1.AAPL,30,20200213,233000,326.0700000,326.1800000,324.8700000,325.2000000,103538
US1.AAPL,30,20200214,000000,325.2300000,325.2700000,324.4300000,324.9600000,146380
US1.AAPL,30,20200214,180000,324.8050000,325.9600000,323.5200000,323.9500000,181648
US1.AAPL,30,20200214,183000,323.8400000,324.9600000,322.8600000,324.9200000,154627
US1.AAPL,30,20200214,190000,324.9100000,325.9300000,324.6300000,325.7100000,138227
US1.AAPL,30,20200214,193000,325.8300000,325.8500000,324.9600000,325.0900000,72693
